,Adj. Close,HL_PCT,PCT_change,Adj. Volume,label
0,38.1048,2.99791736647632,1.9471867726141605,153504636.2,37.1357
1,34.3094,2.612984662979552,-1.2483054189177183,378427243.0,36.8456
2,35.7729,3.301238360649119,2.5758001525465497,242886638.3,38.0679
3,35.6911,2.0048516387063153,-0.5225956419704225,227016761.0,37.7129
4,36.3711,2.2253723138570223,0.779165362054199,170022160.9,37.3252
5,36.9911,3.271764448469641,1.3410371052227836,186905169.1,39.8714
6,37.1098,2.0569246407868333,0.8451362544430794,148286657.6,40.1625
7,36.7479,1.4454337805862096,-0.3892495561308141,111993038.9,40.1794
8,36.1976,1.3650805994689514,-0.5478473500563155,134438472.1,41.3239
9,36.9383,2.205437649300599,1.864195045543153,118984862.7,42.0278
10,37.389,1.8739809433011858,1.211922698984618,126690743.8,42.0428
11,37.6083,2.873970394968106,1.0826356318286252,123588530.1,41.2472
12,37.8376,1.223854264093188,-0.4354907889093298,139875145.7,41.297
13,36.9891,2.6772598544070365,-1.9868093664627229,125962433.0,41.0568
14,37.1357,2.2767754696156874,-0.15298742222915,95860558.06,41.4107
15,36.8456,1.8050275301520657,-0.9063379107432059,105438003.5,41.2402
16,38.0679,2.4686185726486185,1.4559613662530442,139033312.8,41.3897
17,37.7129,1.7424187253370902,0.3181417965435287,108548351.9,41.3
18,37.3252,2.6141259621435866,-0.9967905360600465,172350960.7,41.4197
19,39.8714,3.6868552335189424,1.2121165967319791,253258672.1,41.6898
20,40.1625,2.7018654658375727,0.1965886382744135,168838270.8,41.4515
21,40.1794,1.832671909769992,-0.2698067171199409,135387323.5,41.9152
22,41.3239,2.6059188719163338,2.3025810891770595,130527864.2,42.2193
23,42.0278,1.5822594568858372,0.7551638825492359,149616807.5,42.2441
24,42.0428,1.565579312295908,-0.22474043310591066,117033997.2,42.3757
25,41.2472,2.1176275953345933,-0.8435481428238377,131547814.8,41.961
26,41.297,1.3462221732152404,0.847128578440585,98296065.29,42.3997
27,41.0568,1.1522641771648838,-0.9474179423153423,86631992.56,42.616
28,41.4107,0.7611016277362026,0.4621520516639903,91955742.76,42.5382
29,41.2402,1.5034581236764808,-0.6985261363389992,92808754.72,42.289
30,41.3897,1.1102232140681878,0.6397319496384197,90107938.7,41.8035
31,41.3,1.1461812595109926,-0.4759322850774266,101625620.3,41.9012
32,41.4197,1.1455269667517218,0.7126774399050626,78293733.43,43.3528
33,41.6898,1.371559035202448,0.5021515615394845,107764168.2,43.8423
34,41.4515,1.2127423970380553,-0.43595224941752875,71182919.88,44.0337
35,41.9152,0.9509178078563287,0.8107633585950285,78047492.63,44.5232
36,42.2193,1.1210097391428049,0.04265271448982277,90263140.66,45.1024
37,42.2441,1.2305492672465084,0.3599207461644226,70442355.87,45.563
38,42.3757,1.3098611064659254,0.9546158427635509,114866210.1,45.2011
39,41.961,1.1514633727257149,-0.6630982621191315,116434433.0,45.598
40,42.3997,1.3111287211900056,0.3992318457250817,106822499.7,47.2728
41,42.616,2.1876719867914063,0.09112858525220528,113218913.8,46.2958
42,42.5382,0.8462193218896316,-0.23640329276014813,81448923.17,45.7415
43,42.289,0.9034936828993432,-0.08718066243126718,85876649.61,45.2659
44,41.8035,1.3992103205254154,-0.7738045787393644,102325333.0,45.6747
45,41.9012,2.108835587756968,1.5193547527384141,99036351.46,45.7365
46,43.3528,2.1348695357506005,1.9387090478575453,132097527.5,46.0286
47,43.8423,1.8466111716984823,0.509859032230703,133981542.6,46.3436
48,44.0337,1.314165942529758,-0.288940769406684,128059578.3,47.0186
49,44.5232,0.8451818531160428,-0.08953596136713073,97303784.83,47.3376
50,45.1024,1.9458250329581948,0.689833770153649,161115451.2,47.4183
51,45.563,1.408463218030825,1.2000613024096778,108199411.8,47.7394
52,45.2011,1.6618352769873426,-0.9720712983735273,130592692.3,48.4941
53,45.598,2.585817877998557,1.0385713937508412,128070753.3,48.3455
54,47.2728,3.4377126557482605,2.6676367427162795,210599149.1,48.6148
55,46.2958,3.6228341517229397,-2.194589158881668,175000526.8,48.2109
56,45.7415,2.88152572696052,-1.4412717839105043,180933074.4,48.191
57,45.2659,4.502689674600796,-2.54373764731718,205508132.6,48.2807
58,45.6747,1.7156597083201628,-0.15040388251881903,123173259.3,48.2857
59,45.7365,1.0881907645722986,-0.12403561219654975,85752757.87,49.2238
60,46.0286,0.798597584729253,0.06282649669454399,97239623.72,49.3994
61,46.3436,1.7468808046822963,-0.2084392037966828,114975865.5,49.5628
62,47.0186,1.7872031588178565,1.5393320059258266,93945632.89,50.2766
63,47.3376,1.73562670779986,1.077229566268302,96034112.83,50.1989
64,47.4183,1.669896357891088,0.45824329477565345,78877440.45,49.7463
65,47.7394,0.5985917717853191,0.2785316383373879,76452507.38,49.509
66,48.4941,1.9863429725577322,1.8787894066781818,106804046.5,49.5827
67,48.3455,1.8152180892157668,-0.40685577735203426,147602091.9,48.6276
68,48.6148,1.2891068286639307,0.975592531742593,89528317.11,51.0174
69,48.2109,1.2853705656171137,-0.9445127037677735,86249792.32,50.6834
70,48.191,2.0108143577318858,-0.1713148153135052,114557860.4,51.3125
71,48.2807,0.9351111629806751,0.33562486491879284,72367159.08,50.5179
72,48.2857,1.4151423767491862,-0.10302986417851212,106039344.1,49.1601
73,49.2238,2.4069549028408055,1.7956592321452531,119287429.7,49.167
74,49.3994,0.8024076304116134,0.36081573611692014,99846847.12,48.6406
75,49.5628,1.2807570334567187,0.8335181300874224,80219705.19,47.9667
76,50.2766,1.8907371689135386,1.485035596850282,96245231.83,45.1792
